IE_XML_ID;IE_NAME;IE_PREVIEW_TEXT;IE_DETAIL_TEXT;IP_PROP62;IP_PROP63;IP_PROP64;IP_PROP65;IP_PROP53;IP_PROP54;IP_PROP55;IP_PROP56;IP_PROP57;IP_PROP58;IP_PROP59;IP_PROP60;IP_PROP61;IP_PROP66;IP_PROP165;IP_PROP166;IP_PROP167;IP_PROP168;IP_PROP170;IP_PROP171;IP_PROP172;IP_PROP173;IP_PROP174;IP_PROP67;IP_PROP68;IP_PROP69;IP_PROP70;IP_PROP71;IP_PROP72;IP_PROP73;IP_PROP74;IP_PROP75;IP_PROP76;IP_PROP77;IP_PROP78;IP_PROP79;IP_PROP80;IP_PROP81;IP_PROP82;IP_PROP83;IP_PROP84;IP_PROP85;IP_PROP86;IP_PROP87;IP_PROP88;IP_PROP89;IP_PROP90;IP_PROP91;IP_PROP92;IP_PROP93;IP_PROP94;IP_PROP95;IP_PROP96;IP_PROP97;IP_PROP98;IP_PROP99;IP_PROP100;IP_PROP101;IP_PROP102;IP_PROP103;IP_PROP104;IP_PROP105;IP_PROP106;IP_PROP107;IP_PROP108;IP_PROP109;IP_PROP110;IP_PROP111;IP_PROP112;IP_PROP113;IP_PROP114;IP_PROP115;IP_PROP116;IP_PROP117;IP_PROP118;IP_PROP119;IP_PROP120;IP_PROP121;IP_PROP122;IP_PROP123;IP_PROP124;IP_PROP125;IP_PROP126;IP_PROP127;IP_PROP128;IP_PROP129;IP_PROP130;IP_PROP131;IP_PROP132;IP_PROP133;IP_PROP134;IP_PROP135;IP_PROP136;IP_PROP137;IP_PROP138;IC_GROUP0;IC_GROUP1;IC_GROUP2;CP_QUANTITY;CP_WEIGHT;CP_WIDTH;CP_HEIGHT;CP_LENGTH;CV_QUANTITY_FROM;CV_QUANTITY_TO;CV_PRICE_1;CV_CURRENCY_1;CV_PRICE_2;CV_CURRENCY_2
221aa567-5b2e-11e2-a0fb-000c29ad8fa6;A2031SP-3WA;A2031SP-3WA СВЕТИЛЬНИК ПОДВЕСНОЙ;;IP20;ARTE LAMP;Подвесы;Да;4620009772300;A2031SP-3WA;;Товар;0;18;/upload/iblock/656/656d9780748b8f9e1cdad5d89d058be6.jpeg;;;29;;;;;;;;;;32;Каталог товаров;AA;10;13;57;Арте Ламп, 110, 1/Ф Парк Фук индастриал билдинг, 615-617, Тай Нань Вест стрит, Гужень, Китай;Комисс;СД1;10;3;3;нет;Металл крашенный;металл;Металл крашенный;1;40W;Светильник подвесной Arte Lamp Maestro A2031SP-3WA;230V;Нет;TC RU C-IT.MO07.B.00066;220418;ООО «Центр аналитических технологий «Прогресс»;E14;02/129/0306;Standard;Нет;Decorative Classic;;MAESTRO;03.10.2019;03.10.14 00:00;GA2030M - плафон;Классика;227;10;накал;incandescent;Светильник подвесной;Pendant Lamp;СВІТИЛЬНИК ПIДВIСНИЙ;Классика;Да;Античный белый;Белый;#000000;59;10;1,65;;;120;;;скоба;;;;;;;;;;;;;;;;;Подвесы;;;7;2160;0;0;0;;;;;5487.00;RUB
221aa567-5b2e-11e2-a0fb-000c29ad8fa6;A2031SP-3WA;A2031SP-3WA СВЕТИЛЬНИК ПОДВЕСНОЙ;;IP20;ARTE LAMP;Подвесы;Да;4620009772300;A2031SP-3WA;;02.16;0;18;/upload/iblock/656/656d9780748b8f9e1cdad5d89d058be6.jpeg;;;29;;;;;;;;;;32;Каталог товаров;AA;10;13;57;Арте Ламп, 110, 1/Ф Парк Фук индастриал билдинг, 615-617, Тай Нань Вест стрит, Гужень, Китай;Комисс;СД1;10;3;3;нет;Металл крашенный;металл;Металл крашенный;1;40W;Светильник подвесной Arte Lamp Maestro A2031SP-3WA;230V;Нет;TC RU C-IT.MO07.B.00066;220418;ООО «Центр аналитических технологий «Прогресс»;E14;02/129/0306;Standard;Нет;Decorative Classic;;MAESTRO;03.10.2019;03.10.14 00:00;GA2030M - плафон;Классика;227;10;накал;incandescent;Светильник подвесной;Pendant Lamp;СВІТИЛЬНИК ПIДВIСНИЙ;Классика;Да;Античный белый;Белый;#000000;59;10;1,65;;;120;;;скоба;;;;;;;;;;;;;;;;;Подвесы;;;7;2160;0;0;0;;;;;5487.00;RUB
97116dba-2ca1-11e1-a950-0030487795de;A2101SP-4WH;A2101SP-4WH СВЕТИЛЬНИК ПОДВЕСНОЙ;;IP20;ARTE LAMP;Подвесы;Да;4607191228150;A2101SP-4WH;;Товар;0;18;/upload/iblock/cd5/cd52e86598682b2439564006cfeebebe.jpeg;;;46;;;;;;;;;;54;Каталог товаров;AB;38;46;38;Арте Ламп, 110, 1/Ф Парк Фук индастриал билдинг, 615-617, Тай Нань Вест стрит, Гужень, Китай;ЛМ(А),Бау,;;10;4;4;нет;Металл гальванированный;металл стекло;Декоративное стекло выдутое вручную;1;60W;Светильник подвесной Arte Lamp Venezia A2101SP-4WH;230V;Нет;TC RU C-IT.MO07.B.00066;220418;ООО «Центр аналитических технологий «Прогресс»;E14;02/027/0364;"hand-made blown glass shade - стекло ""ручная работа""";Нет;Decorative Classic;"hand-made blown glass shade - стекло ""ручная работа""";VENEZIA;03.10.2019;03.10.14 00:00;"GA2101WH - плафон; GA2204FN-CC - венчик CC-цвет";Венецианский;83;10;накал;incandescent;Светильник подвесной;Pendant Lamp;СВІТИЛЬНИК ПIДВIСНИЙ;Классика;Да;Белый;Белый;#ffffff;34;38;4,02;;;40;;;скоба;;;;;;;;;;;;;;;;;Подвесы;;;142;5430;0;0;0;;;;;14960.00;RUB
97116dba-2ca1-11e1-a950-0030487795de;A2101SP-4WH;A2101SP-4WH СВЕТИЛЬНИК ПОДВЕСНОЙ;;IP20;ARTE LAMP;Подвесы;Да;4607191228150;A2101SP-4WH;;Товар;0;18;/upload/iblock/cd5/cd52e86598682b2439564006cfeebebe.jpeg;;;46;;;;;;;;;;54;Каталог товаров;AB;38;46;38;Арте Ламп, 110, 1/Ф Парк Фук индастриал билдинг, 615-617, Тай Нань Вест стрит, Гужень, Китай;ЛМ(А),Бау,;;10;4;4;нет;Металл гальванированный;металл стекло;Декоративное стекло выдутое вручную;1;60W;Светильник подвесной Arte Lamp Venezia A2101SP-4WH;230V;Нет;TC RU C-IT.MO07.B.00066;220418;ООО «Центр аналитических технологий «Прогресс»;E14;02/027/0364;"hand-made blown glass shade - стекло ""ручная работа""";Нет;Decorative Classic;"hand-made blown glass shade - стекло ""ручная работа""";VENEZIA;03.10.2019;03.10.14 00:00;"GA2101WH - плафон; GA2204FN-CC - венчик CC-цвет";Венецианский;83;10;накал;incandescent;Светильник подвесной;Pendant Lamp;СВІТИЛЬНИК ПIДВIСНИЙ;Классика;Да;Белый;Белый;#ffffff;34;38;4,02;;;40;;;скоба;;;;;;;;;;;;;;;;;Подвесы;;;142;5430;0;0;0;;;;;14960.00;RUB
97116dba-2ca1-11e1-a950-0030487795de;A2101SP-4WH;A2101SP-4WH СВЕТИЛЬНИК ПОДВЕСНОЙ;;IP20;ARTE LAMP;Подвесы;Да;4607191228150;A2101SP-4WH;;05.43;0;18;/upload/iblock/cd5/cd52e86598682b2439564006cfeebebe.jpeg;;;46;;;;;;;;;;54;Каталог товаров;AB;38;46;38;Арте Ламп, 110, 1/Ф Парк Фук индастриал билдинг, 615-617, Тай Нань Вест стрит, Гужень, Китай;ЛМ(А),Бау,;;10;4;4;нет;Металл гальванированный;металл стекло;Декоративное стекло выдутое вручную;1;60W;Светильник подвесной Arte Lamp Venezia A2101SP-4WH;230V;Нет;TC RU C-IT.MO07.B.00066;220418;ООО «Центр аналитических технологий «Прогресс»;E14;02/027/0364;"hand-made blown glass shade - стекло ""ручная работа""";Нет;Decorative Classic;"hand-made blown glass shade - стекло ""ручная работа""";VENEZIA;03.10.2019;03.10.14 00:00;"GA2101WH - плафон; GA2204FN-CC - венчик CC-цвет";Венецианский;83;10;накал;incandescent;Светильник подвесной;Pendant Lamp;СВІТИЛЬНИК ПIДВIСНИЙ;Классика;Да;Белый;Белый;#ffffff;34;38;4,02;;;40;;;скоба;;;;;;;;;;;;;;;;;Подвесы;;;142;5430;0;0;0;;;;;14960.00;RUB
b5d028f3-5f85-11e0-89b4-0030487795de;A2106SP-1AB;A2106SP-1AB СВЕТИЛЬНИК ПОДВЕСНОЙ;;IP20;ARTE LAMP;Подвесы;Да;4607191224619;A2106SP-1AB;;Товар;0;18;/upload/iblock/700/700412e9c5c91dae24ff49c699827c32.jpeg;;;22;;;;;;;;;;19;Каталог товаров;AA;17;22;17;Арте Ламп, 110, 1/Ф Парк Фук индастриал билдинг, 615-617, Тай Нань Вест стрит, Гужень, Китай;Комисс;;10;1;1;нет;Металл гальванированный;металл стекло;Декоративное стекло выдутое вручную;1;60W;Светильник подвесной Arte Lamp Venezia A2106SP-1AB;230V;Нет;TC RU C-IT.MO07.B.00066;220418;ООО «Центр аналитических технологий «Прогресс»;E14;02/027/0373;"hand-made blown glass shade - стекло ""ручная работа""";Нет;Decorative Classic;"hand-made blown glass shade - стекло ""ручная работа""";VENEZIA;03.10.2019;03.10.14 00:00;GA2106AM - плафон;Венецианский;84;10;накал;incandescent;Светильник подвесной;Pendant Lamp;СВІТИЛЬНИК ПIДВIСНИЙ;Классика;Да;Античная бронза;Коричневый;#ffffff;25;17;0,8;0;;40;;;крючок;;;;;;;;;;;;;;;;;Подвесы;;;3;1400;0;0;0;;;;;5563.00;RUB
b5d028f3-5f85-11e0-89b4-0030487795de;A2106SP-1AB;A2106SP-1AB СВЕТИЛЬНИК ПОДВЕСНОЙ;;IP20;ARTE LAMP;Подвесы;Да;4607191224619;A2106SP-1AB;;Товар;0;18;/upload/iblock/700/700412e9c5c91dae24ff49c699827c32.jpeg;;;22;;;;;;;;;;19;Каталог товаров;AA;17;22;17;Арте Ламп, 110, 1/Ф Парк Фук индастриал билдинг, 615-617, Тай Нань Вест стрит, Гужень, Китай;Комисс;;10;1;1;нет;Металл гальванированный;металл стекло;Декоративное стекло выдутое вручную;1;60W;Светильник подвесной Arte Lamp Venezia A2106SP-1AB;230V;Нет;TC RU C-IT.MO07.B.00066;220418;ООО «Центр аналитических технологий «Прогресс»;E14;02/027/0373;"hand-made blown glass shade - стекло ""ручная работа""";Нет;Decorative Classic;"hand-made blown glass shade - стекло ""ручная работа""";VENEZIA;03.10.2019;03.10.14 00:00;GA2106AM - плафон;Венецианский;84;10;накал;incandescent;Светильник подвесной;Pendant Lamp;СВІТИЛЬНИК ПIДВIСНИЙ;Классика;Да;Античная бронза;Коричневый;#ffffff;25;17;0,8;0;;40;;;крючок;;;;;;;;;;;;;;;;;Подвесы;;;3;1400;0;0;0;;;;;5563.00;RUB
b5d028f3-5f85-11e0-89b4-0030487795de;A2106SP-1AB;A2106SP-1AB СВЕТИЛЬНИК ПОДВЕСНОЙ;;IP20;ARTE LAMP;Подвесы;Да;4607191224619;A2106SP-1AB;;01.апр;0;18;/upload/iblock/700/700412e9c5c91dae24ff49c699827c32.jpeg;;;22;;;;;;;;;;19;Каталог товаров;AA;17;22;17;Арте Ламп, 110, 1/Ф Парк Фук индастриал билдинг, 615-617, Тай Нань Вест стрит, Гужень, Китай;Комисс;;10;1;1;нет;Металл гальванированный;металл стекло;Декоративное стекло выдутое вручную;1;60W;Светильник подвесной Arte Lamp Venezia A2106SP-1AB;230V;Нет;TC RU C-IT.MO07.B.00066;220418;ООО «Центр аналитических технологий «Прогресс»;E14;02/027/0373;"hand-made blown glass shade - стекло ""ручная работа""";Нет;Decorative Classic;"hand-made blown glass shade - стекло ""ручная работа""";VENEZIA;03.10.2019;03.10.14 00:00;GA2106AM - плафон;Венецианский;84;10;накал;incandescent;Светильник подвесной;Pendant Lamp;СВІТИЛЬНИК ПIДВIСНИЙ;Классика;Да;Античная бронза;Коричневый;#ffffff;25;17;0,8;0;;40;;;крючок;;;;;;;;;;;;;;;;;Подвесы;;;3;1400;0;0;0;;;;;5563.00;RUB
bceeeb43-97d8-11e3-a616-000c29ad8fa6;A2115SP-1AB;A2115SP-1AB СВЕТИЛЬНИК ПОДВЕСНОЙ;;IP20;ARTE LAMP;Подвесы;Да;4620009778258;A2115SP-1AB;;Товар;0;18;/upload/iblock/87c/87c5950d7418d305ae48adf7ec8d2b69.jpeg;;;23;;;;;;;;;;22;Каталог товаров;CC;15;33;15;Арте Ламп, 110, 1/Ф Парк Фук индастриал билдинг, 615-617, Тай Нань Вест стрит, Гужень, Китай;;;10;1;1;нет;Металл гальванированный;металл стекло;Стекло;1;60W;Светильник подвесной Arte Lamp Venezia A2115SP-1AB;230V;Нет;TC RU C-IT.MO07.B.00066;220418;ООО «Центр аналитических технологий «Прогресс»;E14;02/027/0386;"hand-made blown glass shade - стекло ""ручная работа""";Нет;Decorative Classic;;VENEZIA;03.10.2019;03.10.14 00:00;GA2115am - плафон янтарный;Венецианский;85;10;накал;incandescent;Светильник подвесной;Pendant Lamp;СВІТИЛЬНИК ПIДВIСНИЙ;Классика;Да;Античная бронза;;#ffffff;23;15;0,9;;;70;;;крючок;;;;;;;;;;;;;;;;;Подвесы;;;59;1400;0;0;0;;;;;4980.00;RUB
bceeeb43-97d8-11e3-a616-000c29ad8fa6;A2115SP-1AB;A2115SP-1AB СВЕТИЛЬНИК ПОДВЕСНОЙ;;IP20;ARTE LAMP;Подвесы;Да;4620009778258;A2115SP-1AB;;Товар;0;18;/upload/iblock/87c/87c5950d7418d305ae48adf7ec8d2b69.jpeg;;;23;;;;;;;;;;22;Каталог товаров;CC;15;33;15;Арте Ламп, 110, 1/Ф Парк Фук индастриал билдинг, 615-617, Тай Нань Вест стрит, Гужень, Китай;;;10;1;1;нет;Металл гальванированный;металл стекло;Стекло;1;60W;Светильник подвесной Arte Lamp Venezia A2115SP-1AB;230V;Нет;TC RU C-IT.MO07.B.00066;220418;ООО «Центр аналитических технологий «Прогресс»;E14;02/027/0386;"hand-made blown glass shade - стекло ""ручная работа""";Нет;Decorative Classic;;VENEZIA;03.10.2019;03.10.14 00:00;GA2115am - плафон янтарный;Венецианский;85;10;накал;incandescent;Светильник подвесной;Pendant Lamp;СВІТИЛЬНИК ПIДВIСНИЙ;Классика;Да;Античная бронза;;#ffffff;23;15;0,9;;;70;;;крючок;;;;;;;;;;;;;;;;;Подвесы;;;59;1400;0;0;0;;;;;4980.00;RUB
bceeeb43-97d8-11e3-a616-000c29ad8fa6;A2115SP-1AB;A2115SP-1AB СВЕТИЛЬНИК ПОДВЕСНОЙ;;IP20;ARTE LAMP;Подвесы;Да;4620009778258;A2115SP-1AB;;01.апр;0;18;/upload/iblock/87c/87c5950d7418d305ae48adf7ec8d2b69.jpeg;;;23;;;;;;;;;;22;Каталог товаров;CC;15;33;15;Арте Ламп, 110, 1/Ф Парк Фук индастриал билдинг, 615-617, Тай Нань Вест стрит, Гужень, Китай;;;10;1;1;нет;Металл гальванированный;металл стекло;Стекло;1;60W;Светильник подвесной Arte Lamp Venezia A2115SP-1AB;230V;Нет;TC RU C-IT.MO07.B.00066;220418;ООО «Центр аналитических технологий «Прогресс»;E14;02/027/0386;"hand-made blown glass shade - стекло ""ручная работа""";Нет;Decorative Classic;;VENEZIA;03.10.2019;03.10.14 00:00;GA2115am - плафон янтарный;Венецианский;85;10;накал;incandescent;Светильник подвесной;Pendant Lamp;СВІТИЛЬНИК ПIДВIСНИЙ;Классика;Да;Античная бронза;;#ffffff;23;15;0,9;;;70;;;крючок;;;;;;;;;;;;;;;;;Подвесы;;;59;1400;0;0;0;;;;;4980.00;RUB
bceeeb51-97d8-11e3-a616-000c29ad8fa6;A2115SP-1WH;A2115SP-1WH СВЕТИЛЬНИК ПОДВЕСНОЙ;;IP20;ARTE LAMP;Подвесы;Да;4620009778265;A2115SP-1WH;;Товар;0;18;/upload/iblock/e18/e18dd75ff0a7c652cb95e47a6062f8f5.jpeg;;;23;;;;;;;;;;22;Каталог товаров;CC;15;33;15;Арте Ламп, 110, 1/Ф Парк Фук индастриал билдинг, 615-617, Тай Нань Вест стрит, Гужень, Китай;;;10;1;1;нет;Металл гальванированный;металл стекло;Стекло;1;60W;Светильник подвесной Arte Lamp Venezia A2115SP-1WH;230V;Нет;TC RU C-IT.MO07.B.00066;220418;ООО «Центр аналитических технологий «Прогресс»;E14;02/027/0387;"hand-made blown glass shade - стекло ""ручная работа""";Нет;Decorative Classic;;VENEZIA;03.10.2019;03.10.14 00:00;GA2115wh - плафон белый;Венецианский;80;10;накал;incandescent;Светильник подвесной;Pendant Lamp;СВІТИЛЬНИК ПIДВIСНИЙ;Классика;Да;Белый;;#ffffff;23;15;0,9;;;70;;;крючок;;;;;Да;;;;;;;;;;;;Подвесы;;;17;1400;0;0;0;;;;;5350.00;RUB
bceeeb51-97d8-11e3-a616-000c29ad8fa6;A2115SP-1WH;A2115SP-1WH СВЕТИЛЬНИК ПОДВЕСНОЙ;;IP20;ARTE LAMP;Подвесы;Да;4620009778265;A2115SP-1WH;;Товар;0;18;/upload/iblock/e18/e18dd75ff0a7c652cb95e47a6062f8f5.jpeg;;;23;;;;;;;;;;22;Каталог товаров;CC;15;33;15;Арте Ламп, 110, 1/Ф Парк Фук индастриал билдинг, 615-617, Тай Нань Вест стрит, Гужень, Китай;;;10;1;1;нет;Металл гальванированный;металл стекло;Стекло;1;60W;Светильник подвесной Arte Lamp Venezia A2115SP-1WH;230V;Нет;TC RU C-IT.MO07.B.00066;220418;ООО «Центр аналитических технологий «Прогресс»;E14;02/027/0387;"hand-made blown glass shade - стекло ""ручная работа""";Нет;Decorative Classic;;VENEZIA;03.10.2019;03.10.14 00:00;GA2115wh - плафон белый;Венецианский;80;10;накал;incandescent;Светильник подвесной;Pendant Lamp;СВІТИЛЬНИК ПIДВIСНИЙ;Классика;Да;Белый;;#ffffff;23;15;0,9;;;70;;;крючок;;;;;Да;;;;;;;;;;;;Подвесы;;;17;1400;0;0;0;;;;;5350.00;RUB
bceeeb51-97d8-11e3-a616-000c29ad8fa6;A2115SP-1WH;A2115SP-1WH СВЕТИЛЬНИК ПОДВЕСНОЙ;;IP20;ARTE LAMP;Подвесы;Да;4620009778265;A2115SP-1WH;;01.апр;0;18;/upload/iblock/e18/e18dd75ff0a7c652cb95e47a6062f8f5.jpeg;;;23;;;;;;;;;;22;Каталог товаров;CC;15;33;15;Арте Ламп, 110, 1/Ф Парк Фук индастриал билдинг, 615-617, Тай Нань Вест стрит, Гужень, Китай;;;10;1;1;нет;Металл гальванированный;металл стекло;Стекло;1;60W;Светильник подвесной Arte Lamp Venezia A2115SP-1WH;230V;Нет;TC RU C-IT.MO07.B.00066;220418;ООО «Центр аналитических технологий «Прогресс»;E14;02/027/0387;"hand-made blown glass shade - стекло ""ручная работа""";Нет;Decorative Classic;;VENEZIA;03.10.2019;03.10.14 00:00;GA2115wh - плафон белый;Венецианский;80;10;накал;incandescent;Светильник подвесной;Pendant Lamp;СВІТИЛЬНИК ПIДВIСНИЙ;Классика;Да;Белый;;#ffffff;23;15;0,9;;;70;;;крючок;;;;;Да;;;;;;;;;;;;Подвесы;;;17;1400;0;0;0;;;;;5350.00;RUB
